year,state_name,county_name,Value
2016,INDIANA,OTHER (COMBINED) COUNTIES,347.23721610753944
2013,INDIANA,OTHER (COMBINED) COUNTIES,324.426753776554
2021,INDIANA,BARTHOLOMEW,270.77898490902487
2020,INDIANA,BARTHOLOMEW,238.13817856680188
2018,INDIANA,BARTHOLOMEW,261.6344788520597
2016,INDIANA,BARTHOLOMEW,256.55419770930126
2015,INDIANA,BARTHOLOMEW,241.3133542810259
2014,INDIANA,BARTHOLOMEW,299.73658742274796
2013,INDIANA,BARTHOLOMEW,287.0866873772795
2021,INDIANA,BOONE,424.73690494031945
2020,INDIANA,BOONE,510.111029544375
2019,INDIANA,BOONE,316.2475011367129
2018,INDIANA,BOONE,459.76544341963887
2017,INDIANA,BOONE,419.1231942775713
2016,INDIANA,BOONE,459.76544341963887
2015,INDIANA,BOONE,327.6781337079194
2014,INDIANA,BOONE,502.94783313308557
2013,INDIANA,BOONE,470.0530127337247
2021,INDIANA,CLINTON,552.8869967664011
2020,INDIANA,CLINTON,533.4295199896362
2018,INDIANA,CLINTON,548.6703634179116
2017,INDIANA,CLINTON,472.4661462765349
2016,INDIANA,CLINTON,513.1083954186025
2015,INDIANA,CLINTON,411.50277256343367
2014,INDIANA,CLINTON,617.2541588451505
2013,INDIANA,CLINTON,569.1184950175143
2021,INDIANA,DECATUR,336.46702008489154
2020,INDIANA,DECATUR,384.7550923468105
2019,INDIANA,DECATUR,320.0577119937817
2018,INDIANA,DECATUR,388.6415074210207
2017,INDIANA,DECATUR,345.4591177075739
2016,INDIANA,DECATUR,345.4591177075739
2015,INDIANA,DECATUR,354.3496097074012
2014,INDIANA,DECATUR,420.39326456326097
2013,INDIANA,DECATUR,360.64915832442165
2021,INDIANA,GRANT,387.2952329181897
2020,INDIANA,GRANT,336.31461165060875
2018,INDIANA,GRANT,355.6196799930908
2017,INDIANA,GRANT,269.25490056619736
2015,INDIANA,GRANT,226.07251085275058
2014,INDIANA,GRANT,370.86052342136617
2013,INDIANA,GRANT,358.8202571130287
2021,INDIANA,HAMILTON,267.7308162233698
2020,INDIANA,HAMILTON,230.54315825837804
2019,INDIANA,HAMILTON,157.23470136837372
2018,INDIANA,HAMILTON,198.13096456757918
2017,INDIANA,HAMILTON,191.78061313913113
2016,INDIANA,HAMILTON,236.23307313826746
2015,INDIANA,HAMILTON,198.3849786247171
2014,INDIANA,HAMILTON,264.1746194234389
2013,INDIANA,HAMILTON,266.79096421195953
2021,INDIANA,HANCOCK,257.03682441786333
2020,INDIANA,HANCOCK,282.51443434879684
2019,INDIANA,HANCOCK,157.9967435397875
2018,INDIANA,HANCOCK,251.47391656654278
2017,INDIANA,HANCOCK,259.09433828068046
2016,INDIANA,HANCOCK,279.4154628517142
2015,INDIANA,HANCOCK,246.39363542378436
2014,INDIANA,HANCOCK,320.0577119937817
2013,INDIANA,HANCOCK,291.2017151029138
2021,INDIANA,HENDRICKS,311.1164171825269
2020,INDIANA,HENDRICKS,356.5341305987873
2019,INDIANA,HENDRICKS,261.6344788520597
2018,INDIANA,HENDRICKS,335.29855542205706
2017,INDIANA,HENDRICKS,279.4154628517142
2016,INDIANA,HENDRICKS,312.43729027964406
2015,INDIANA,HENDRICKS,261.6344788520597
2014,INDIANA,HENDRICKS,372.13059370705577
2013,INDIANA,HENDRICKS,335.78118213061913
2021,INDIANA,HOWARD,339.6167943934018
2020,INDIANA,HOWARD,328.5671829079021
2019,INDIANA,HOWARD,261.6344788520597
2018,INDIANA,HOWARD,327.6781337079194
2017,INDIANA,HOWARD,284.49574399447266
2016,INDIANA,HOWARD,307.35700913688567
2015,INDIANA,HOWARD,247.66370570947396
2014,INDIANA,HOWARD,335.29855542205706
2021,INDIANA,JOHNSON,148.06479390569473
2020,INDIANA,JOHNSON,172.19612933379736
2019,INDIANA,JOHNSON,163.33103873968386
2017,INDIANA,JOHNSON,170.18941828240776
2016,INDIANA,JOHNSON,171.20547451095945
2015,INDIANA,JOHNSON,189.2404725677519
2014,INDIANA,JOHNSON,243.09145268099138
2013,INDIANA,JOHNSON,232.77848196119174
2021,INDIANA,MADISON,467.03024545378344
2020,INDIANA,MADISON,439.3681146314637
2019,INDIANA,MADISON,250.20384628085318
2018,INDIANA,MADISON,411.50277256343367
2017,INDIANA,MADISON,327.6781337079194
2016,INDIANA,MADISON,383.56122627826227
2015,INDIANA,MADISON,294.65630627998956
2014,INDIANA,MADISON,464.84572456239727
2013,INDIANA,MADISON,414.0175117290991
2021,INDIANA,MARION,19.40667396533724
2020,INDIANA,MARION,25.198194468081862
2019,INDIANA,MARION,15.748871542551166
2015,INDIANA,MARION,25.14739165665428
2014,INDIANA,MARION,35.815982056447005
2021,INDIANA,MORGAN,178.470276545104
2020,INDIANA,MORGAN,166.17599617962858
2018,INDIANA,MORGAN,198.13096456757918
2017,INDIANA,MORGAN,166.3792074253389
2016,INDIANA,MORGAN,175.01568536802827
2015,INDIANA,MORGAN,163.8390668539597
2014,INDIANA,MORGAN,217.69004696719915
2013,INDIANA,MORGAN,214.6672796872579
2021,INDIANA,RUSH,520.9574297841643
2020,INDIANA,RUSH,525.1740631326538
2019,INDIANA,RUSH,480.0865679906726
2018,INDIANA,RUSH,528.3492388468778
2017,INDIANA,RUSH,482.6267085620518
2016,INDIANA,RUSH,515.6485359899817
2015,INDIANA,RUSH,454.6851622768804
2014,INDIANA,RUSH,542.3200119894635
2013,INDIANA,RUSH,536.0204633724431
2021,INDIANA,SHELBY,415.490793260499
2020,INDIANA,SHELBY,435.6849108029638
2019,INDIANA,SHELBY,375.9408045641246
2018,INDIANA,SHELBY,431.8238971344674
2017,INDIANA,SHELBY,383.56122627826227
2016,INDIANA,SHELBY,383.56122627826227
2015,INDIANA,SHELBY,345.4591177075739
2014,INDIANA,SHELBY,475.00628684791417
2013,INDIANA,SHELBY,422.37457420893674
2021,INDIANA,TIPTON,399.2084921979582
2020,INDIANA,TIPTON,371.47015715849716
2019,INDIANA,TIPTON,269.25490056619736
2018,INDIANA,TIPTON,353.07953942171156
2017,INDIANA,TIPTON,304.8168685655064
2016,INDIANA,TIPTON,342.9189771361947
2015,INDIANA,TIPTON,304.8168685655064
2014,INDIANA,TIPTON,365.7802422786077
2013,INDIANA,TIPTON,330.2436756850124
2019,INDIANA,OTHER (COMBINED) COUNTIES,360.1919330215734
2013,INDIANA,OTHER (COMBINED) COUNTIES,695.9477137464788
2021,INDIANA,BLACKFORD,157.43791261408407
2020,INDIANA,BLACKFORD,136.02452759735723
2018,INDIANA,BLACKFORD,146.05808285430516
2017,INDIANA,BLACKFORD,120.65667714051295
2016,INDIANA,BLACKFORD,132.08730971171946
2015,INDIANA,BLACKFORD,85.09470914120388
2014,INDIANA,BLACKFORD,129.2931550832023
2013,INDIANA,BLACKFORD,140.21575954013295
2021,INDIANA,DELAWARE,323.94412706799193
2020,INDIANA,DELAWARE,325.29040157082295
2019,INDIANA,DELAWARE,196.0988521104758
2018,INDIANA,DELAWARE,325.13799313654016
2017,INDIANA,DELAWARE,254.01405713792204
2016,INDIANA,DELAWARE,299.73658742274796
2015,INDIANA,DELAWARE,219.72215942430256
2014,INDIANA,DELAWARE,322.59785256516096
2013,INDIANA,DELAWARE,327.6781337079194
2021,INDIANA,FAYETTE,168.89394659100435
2020,INDIANA,FAYETTE,167.8270875510251
2019,INDIANA,FAYETTE,156.7266732540979
2018,INDIANA,FAYETTE,184.16019142499349
2017,INDIANA,FAYETTE,138.4376611401675
2016,INDIANA,FAYETTE,156.21864513982203
2015,INDIANA,FAYETTE,149.86829371137398
2014,INDIANA,FAYETTE,174.25364319661452
2013,INDIANA,FAYETTE,157.48871542551166
2021,INDIANA,HENRY,380.71626883831755
2020,INDIANA,HENRY,366.54228445002144
2018,INDIANA,HENRY,337.83869599343626
2017,INDIANA,HENRY,289.5760251372311
2016,INDIANA,HENRY,342.9189771361947
2015,INDIANA,HENRY,276.875322280335
2014,INDIANA,HENRY,377.2108748498142
2020,INDIANA,JAY,331.76776002784
2019,INDIANA,JAY,215.6579345100958
2018,INDIANA,JAY,335.29855542205706
2017,INDIANA,JAY,273.06511142326616
2016,INDIANA,JAY,312.43729027964406
2015,INDIANA,JAY,188.47843039633813
2014,INDIANA,JAY,326.40806342222976
2021,INDIANA,RANDOLPH,525.9361053040675
2020,INDIANA,RANDOLPH,476.9367936821624
2019,INDIANA,RANDOLPH,359.4298908501596
2018,INDIANA,RANDOLPH,464.84572456239727
2017,INDIANA,RANDOLPH,417.8531239918817
2016,INDIANA,RANDOLPH,419.1231942775713
2015,INDIANA,RANDOLPH,353.07953942171156
2014,INDIANA,RANDOLPH,447.06474056274277
2013,INDIANA,RANDOLPH,439.46972025431893
2021,INDIANA,UNION,171.56109419095253
2020,INDIANA,UNION,164.49950340251831
2019,INDIANA,UNION,149.10625153996023
2018,INDIANA,UNION,160.02885599689085
2017,INDIANA,UNION,144.78801256861556
2016,INDIANA,UNION,143.51794228292593
2015,INDIANA,UNION,139.1997033115813
2014,INDIANA,UNION,167.64927771102853
2013,INDIANA,UNION,177.27641047655578
2021,INDIANA,WAYNE,322.69945818801614
2020,INDIANA,WAYNE,292.44638398288964
2019,INDIANA,WAYNE,254.01405713792204
2018,INDIANA,WAYNE,294.65630627998956
2017,INDIANA,WAYNE,264.1746194234389
2016,INDIANA,WAYNE,264.1746194234389
2015,INDIANA,WAYNE,264.1746194234389
2014,INDIANA,WAYNE,301.0066577084376
2013,INDIANA,WAYNE,297.2472496627963
2019,INDIANA,OTHER (COMBINED) COUNTIES,583.4702892458068
2018,INDIANA,OTHER (COMBINED) COUNTIES,374.670734278435
2017,INDIANA,OTHER (COMBINED) COUNTIES,218.96011725288878
2015,INDIANA,OTHER (COMBINED) COUNTIES,314.21538867960953
2013,INDIANA,OTHER (COMBINED) COUNTIES,477.5718288250072
2021,INDIANA,DAVIESS,436.90417827722587
2020,INDIANA,DAVIESS,393.41697169521365
2019,INDIANA,DAVIESS,325.13799313654016
2018,INDIANA,DAVIESS,396.26192913515837
2017,INDIANA,DAVIESS,408.96263199205447
2016,INDIANA,DAVIESS,373.4006639927454
2015,INDIANA,DAVIESS,381.02108570688307
2014,INDIANA,DAVIESS,469.9260057051557
2013,INDIANA,DAVIESS,406.5240970435304
2021,INDIANA,DUBOIS,254.97931055504614
2020,INDIANA,DUBOIS,248.04472679518085
2019,INDIANA,DUBOIS,207.78349873882019
2018,INDIANA,DUBOIS,220.99222970999216
2017,INDIANA,DUBOIS,271.79504113757656
2016,INDIANA,DUBOIS,196.60688022475165
2015,INDIANA,DUBOIS,243.85349485240513
2014,INDIANA,DUBOIS,271.79504113757656
2013,INDIANA,DUBOIS,259.0435354692529
2020,INDIANA,GIBSON,490.9837710418895
2019,INDIANA,GIBSON,368.32038284998697
2018,INDIANA,GIBSON,439.4443188486051
2017,INDIANA,GIBSON,454.6851622768804
2016,INDIANA,GIBSON,396.26192913515837
2015,INDIANA,GIBSON,452.14502170550116
2014,INDIANA,GIBSON,494.0573411332583
2013,INDIANA,GIBSON,424.8639119688884
2021,INDIANA,GREENE,238.84941792678808
2020,INDIANA,GREENE,220.96682830427838
2019,INDIANA,GREENE,130.81723942602986
2018,INDIANA,GREENE,207.02145656740646
2017,INDIANA,GREENE,194.32075371051036
2016,INDIANA,GREENE,171.9675166823732
2014,INDIANA,GREENE,229.12067953840568
2021,INDIANA,KNOX,579.8124868230209
2020,INDIANA,KNOX,532.0070412696639
2018,INDIANA,KNOX,487.70698970481027
2017,INDIANA,KNOX,520.7288171327401
2016,INDIANA,KNOX,525.8090982754986
2015,INDIANA,KNOX,459.76544341963887
2014,INDIANA,KNOX,591.8527531313583
2013,INDIANA,KNOX,526.3933306069158
2021,INDIANA,MARTIN,95.71249672956901
2020,INDIANA,MARTIN,88.11747642114516
2018,INDIANA,MARTIN,81.28449828413504
2016,INDIANA,MARTIN,61.217387770239206
2015,INDIANA,MARTIN,59.18527531313583
2014,INDIANA,MARTIN,78.99837176989375
2020,INDIANA,PIKE,158.9619969569116
2016,INDIANA,PIKE,107.1939321122031
2014,INDIANA,PIKE,146.566110968581
2013,INDIANA,PIKE,113.82369900350285
2021,INDIANA,POSEY,442.0860650428395
2020,INDIANA,POSEY,408.42920247206484
2019,INDIANA,POSEY,325.13799313654016
2018,INDIANA,POSEY,360.69996113584926
2017,INDIANA,POSEY,398.80206970653757
2016,INDIANA,POSEY,317.5175714224025
2015,INDIANA,POSEY,398.80206970653757
2014,INDIANA,POSEY,449.60488113412197
2013,INDIANA,POSEY,414.2461243805232
2021,INDIANA,SPENCER,268.2388443376456
2020,INDIANA,SPENCER,248.75596615516702
2019,INDIANA,SPENCER,238.51919965250877
2017,INDIANA,SPENCER,271.79504113757656
2016,INDIANA,SPENCER,208.29152685309606
2015,INDIANA,SPENCER,222.5163140528197
2014,INDIANA,SPENCER,261.6344788520597
2013,INDIANA,SPENCER,276.79911806319365
2021,INDIANA,SULLIVAN,332.30118954782955
2020,INDIANA,SULLIVAN,292.70039804002755
2019,INDIANA,SULLIVAN,222.7703281099576
2018,INDIANA,SULLIVAN,276.875322280335
2017,INDIANA,SULLIVAN,299.73658742274796
2016,INDIANA,SULLIVAN,249.69581816657734
2015,INDIANA,SULLIVAN,279.4154628517142
2014,INDIANA,SULLIVAN,327.6781337079194
2021,INDIANA,VANDERBURGH,153.3736876998773
2020,INDIANA,VANDERBURGH,126.32119061468862
2019,INDIANA,VANDERBURGH,114.56033976920284
2018,INDIANA,VANDERBURGH,129.54716914034023
2017,INDIANA,VANDERBURGH,147.32815313999478
2016,INDIANA,VANDERBURGH,102.87569314085842
2015,INDIANA,VANDERBURGH,113.29026948351323
2014,INDIANA,VANDERBURGH,142.75590011151218
2013,INDIANA,VANDERBURGH,134.65285168881246
2020,INDIANA,WARRICK,148.29340655711886
2019,INDIANA,WARRICK,137.92963302589166
2018,INDIANA,WARRICK,124.46688799758178
2017,INDIANA,WARRICK,155.7106170255462
2016,INDIANA,WARRICK,108.71801645503062
2015,INDIANA,WARRICK,149.36026559709816
2014,INDIANA,WARRICK,168.4113198824423
2013,INDIANA,WARRICK,170.21481968812157
2019,INDIANA,OTHER (COMBINED) COUNTIES,176.53976971085578
2018,INDIANA,OTHER (COMBINED) COUNTIES,80.01442799844543
2017,INDIANA,OTHER (COMBINED) COUNTIES,40.89626319920544
2016,INDIANA,OTHER (COMBINED) COUNTIES,53.59696605610155
2015,INDIANA,OTHER (COMBINED) COUNTIES,74.29911171284219
2014,INDIANA,OTHER (COMBINED) COUNTIES,32.86941899364711
2013,INDIANA,OTHER (COMBINED) COUNTIES,167.4206650596044
2021,INDIANA,BROWN,8.179252639841089
2019,INDIANA,CRAWFORD,17.018941828240774
2021,INDIANA,FLOYD,10.109759474089296
2020,INDIANA,FLOYD,8.001442799844543
2019,INDIANA,FLOYD,10.414576342654804
2016,INDIANA,FLOYD,6.8583795427238945
2015,INDIANA,FLOYD,12.44668879975818
2014,INDIANA,FLOYD,10.820998834075478
2021,INDIANA,HARRISON,110.06429095786162
2020,INDIANA,HARRISON,93.85819411246219
2019,INDIANA,HARRISON,77.2202733699283
2018,INDIANA,HARRISON,88.9049199982727
2017,INDIANA,HARRISON,82.55456856982465
2016,INDIANA,HARRISON,86.36477942689348
2015,INDIANA,HARRISON,107.70196022647895
2014,INDIANA,HARRISON,113.03625542637529
2013,INDIANA,HARRISON,105.41583371223764
2020,INDIANA,JACKSON,255.25872601789783
2018,INDIANA,JACKSON,246.39363542378436
2017,INDIANA,JACKSON,228.6126514241298
2016,INDIANA,JACKSON,220.99222970999216
2015,INDIANA,JACKSON,234.96300285257786
2014,INDIANA,JACKSON,250.45786033799112
2013,INDIANA,JACKSON,237.7317560753812
2021,INDIANA,LAWRENCE,91.39425775822434
2020,INDIANA,LAWRENCE,93.62958146103806
2019,INDIANA,LAWRENCE,55.375064456066994
2018,INDIANA,LAWRENCE,86.36477942689348
2017,INDIANA,LAWRENCE,74.93414685568699
2016,INDIANA,LAWRENCE,67.56773919868725
2015,INDIANA,LAWRENCE,83.82463885551427
2014,INDIANA,LAWRENCE,95.25527142672077
2021,INDIANA,MONROE,20.803751279595815
2020,INDIANA,MONROE,22.73425811384402
2019,INDIANA,MONROE,16.002885599689087
2018,INDIANA,MONROE,25.401405713792204
2017,INDIANA,MONROE,21.845208913861292
2016,INDIANA,MONROE,22.861265142412982
2015,INDIANA,MONROE,22.98827217098194
2014,INDIANA,MONROE,28.449574399447265
2013,INDIANA,MONROE,29.211616570861032
2021,INDIANA,ORANGE,104.29817186083079
2020,INDIANA,ORANGE,131.9349012774367
2019,INDIANA,ORANGE,75.9502030842387
2018,INDIANA,ORANGE,118.11653656913373
2017,INDIANA,ORANGE,109.73407268358231
2016,INDIANA,ORANGE,110.49611485499608
2015,INDIANA,ORANGE,111.76618514068569
2014,INDIANA,ORANGE,128.53111291178854
2013,INDIANA,ORANGE,107.37174195219963
2020,INDIANA,PERRY,51.1330297018637
2017,INDIANA,PERRY,46.99260057051558
2014,INDIANA,PERRY,52.58090982754986
2020,INDIANA,WASHINGTON,158.55557446549093
2019,INDIANA,WASHINGTON,148.09019531140854
2018,INDIANA,WASHINGTON,165.1091371396493
2017,INDIANA,WASHINGTON,166.63322148247687
2016,INDIANA,WASHINGTON,160.2828700540288
2015,INDIANA,WASHINGTON,190.25652879630357
2014,INDIANA,WASHINGTON,217.69004696719915
2013,INDIANA,WASHINGTON,185.55726873925204
2019,INDIANA,OTHER (COMBINED) COUNTIES,109.09903754073751
2013,INDIANA,OTHER (COMBINED) COUNTIES,96.49994030669657
2021,INDIANA,CLARK,74.85794263854562
2020,INDIANA,CLARK,53.29214918753604
2019,INDIANA,CLARK,53.85098011323947
2018,INDIANA,CLARK,70.3618938272044
2017,INDIANA,CLARK,61.72541588451505
2016,INDIANA,CLARK,54.61302228465323
2015,INDIANA,CLARK,62.995486170204664
2014,INDIANA,CLARK,75.69618902710076
2013,INDIANA,CLARK,74.93414685568699
2021,INDIANA,DEARBORN,25.83322961092667
2020,INDIANA,DEARBORN,26.87468724519215
2019,INDIANA,DEARBORN,16.76492777110285
2018,INDIANA,DEARBORN,26.925490056619736
2017,INDIANA,DEARBORN,26.925490056619736
2016,INDIANA,DEARBORN,23.87732137096467
2015,INDIANA,DEARBORN,29.719644685136874
2014,INDIANA,DEARBORN,34.5459117707574
2013,INDIANA,DEARBORN,30.735700913688564
2021,INDIANA,FRANKLIN,157.26010277408753
2020,INDIANA,FRANKLIN,161.5783417454322
2019,INDIANA,FRANKLIN,131.57928159744358
2018,INDIANA,FRANKLIN,165.1091371396493
2017,INDIANA,FRANKLIN,157.9967435397875
2016,INDIANA,FRANKLIN,162.56899656827008
2015,INDIANA,FRANKLIN,171.45948856809736
2014,INDIANA,FRANKLIN,191.27258502485526
2013,INDIANA,FRANKLIN,175.2442980194524
2021,INDIANA,JEFFERSON,87.53324408972793
2020,INDIANA,JEFFERSON,56.59433193032903
2019,INDIANA,JEFFERSON,66.55168297013557
2018,INDIANA,JEFFERSON,50.29478331330856
2017,INDIANA,JEFFERSON,64.77358457017012
2016,INDIANA,JEFFERSON,48.00865679906726
2015,INDIANA,JEFFERSON,64.01154239875635
2014,INDIANA,JEFFERSON,91.191046512514
2021,INDIANA,JENNINGS,149.76668808851883
2020,INDIANA,JENNINGS,129.11534524320578
2019,INDIANA,JENNINGS,66.04365485585973
2018,INDIANA,JENNINGS,135.1354783973745
2017,INDIANA,JENNINGS,121.92674742620257
2016,INDIANA,JENNINGS,125.73695828327139
2015,INDIANA,JENNINGS,154.69456079699452
2014,INDIANA,JENNINGS,180.0959665107867
2013,INDIANA,JENNINGS,174.81247412231795
2021,INDIANA,OHIO,9.80494260552379
2020,INDIANA,OHIO,6.8583795427238945
2019,INDIANA,OHIO,10.03355525694792
2018,INDIANA,OHIO,11.430632571206491
2017,INDIANA,OHIO,10.414576342654804
2016,INDIANA,OHIO,9.144506056965191
2015,INDIANA,OHIO,9.90654822837896
2014,INDIANA,OHIO,13.462745028309868
2021,INDIANA,RIPLEY,176.08254440800755
2020,INDIANA,RIPLEY,145.47385052288794
2018,INDIANA,RIPLEY,176.53976971085578
2017,INDIANA,RIPLEY,180.85800868220048
2016,INDIANA,RIPLEY,152.4084342827532
2015,INDIANA,RIPLEY,185.43026171068308
2014,INDIANA,RIPLEY,215.14990639581995
2013,INDIANA,RIPLEY,194.5493663619345
2021,INDIANA,SCOTT,57.0007544217497
2018,INDIANA,SCOTT,50.80281142758441
2017,INDIANA,SCOTT,55.12105039892908
2016,INDIANA,SCOTT,36.832038284998696
2015,INDIANA,SCOTT,49.02471302761895
2014,INDIANA,SCOTT,62.48745805592881
2013,INDIANA,SCOTT,63.50351428448051
2021,INDIANA,SWITZERLAND,26.392060536630098
2020,INDIANA,SWITZERLAND,23.42009606811641
2019,INDIANA,SWITZERLAND,16.002885599689087
2018,INDIANA,SWITZERLAND,26.671475999481814
2017,INDIANA,SWITZERLAND,23.87732137096467
2016,INDIANA,SWITZERLAND,22.099222970999218
2015,INDIANA,SWITZERLAND,22.099222970999218
2014,INDIANA,SWITZERLAND,26.671475999481814
2021,INDIANA,OTHER COUNTIES,6161.669786806002
2020,INDIANA,OTHER COUNTIES,80.67486454700403
2019,IOWA,OTHER (COMBINED) COUNTIES,1430.5309655836354
2021,IOWA,BUENA VISTA,817.3918344641193
2020,IOWA,BUENA VISTA,770.2976282707485
2019,IOWA,BUENA VISTA,813.9372432870435
2018,IOWA,BUENA VISTA,791.6602104760478
2017,IOWA,BUENA VISTA,780.6868032076895
2016,IOWA,BUENA VISTA,856.1543795833662
2015,IOWA,BUENA VISTA,822.8277352868708
2014,IOWA,BUENA VISTA,744.5152014712495
2013,IOWA,BUENA VISTA,701.9932483063612
2020,IOWA,CHEROKEE,688.2256864094859
2019,IOWA,CHEROKEE,798.2137731502062
2018,IOWA,CHEROKEE,773.5998110135415
2017,IOWA,CHEROKEE,719.9012393345848
2016,IOWA,CHEROKEE,833.928149583798
2015,IOWA,CHEROKEE,782.6427114476515
2014,IOWA,CHEROKEE,702.3488679863544
2013,IOWA,CHEROKEE,681.1386942153379
2021,IOWA,CLAY,715.2781834946746
2020,IOWA,CLAY,581.133359920138
2019,IOWA,CLAY,643.7732264103496
2018,IOWA,CLAY,571.4300229374694
2017,IOWA,CLAY,743.5499480541253
2016,IOWA,CLAY,749.7478910482906
2015,IOWA,CLAY,759.3242210023902
2014,IOWA,CLAY,657.6423939300801
2013,IOWA,CLAY,638.718346673305
2021,IOWA,DICKINSON,407.6163574892235
2020,IOWA,DICKINSON,439.21570619718096
2019,IOWA,DICKINSON,396.0079150780204
2018,IOWA,DICKINSON,353.5875675359875
2017,IOWA,DICKINSON,447.5727686770186
2016,IOWA,DICKINSON,424.96551759174355
2015,IOWA,DICKINSON,453.05947231119774
2014,IOWA,DICKINSON,370.2000868728075
2013,IOWA,DICKINSON,383.56122627826227
2021,IOWA,EMMET,502.3890022073822
2020,IOWA,EMMET,537.493744903843
2018,IOWA,EMMET,429.0043411002365
2017,IOWA,EMMET,631.4281432334466
2016,IOWA,EMMET,616.212701210885
2015,IOWA,EMMET,621.3691865707849
2014,IOWA,EMMET,498.88360821887886
2013,IOWA,EMMET,504.5735230987683
2021,IOWA,LYON,902.8929660967439
2020,IOWA,LYON,801.1603362130061
2019,IOWA,LYON,778.0958598248827
2018,IOWA,LYON,804.9959484757887
2017,IOWA,LYON,957.7091996271074
2016,IOWA,LYON,904.2646420052886
2015,IOWA,LYON,778.7308949677276
2014,IOWA,LYON,722.1365630373986
2013,IOWA,LYON,835.9602620409014
2021,IOWA,O BRIEN,879.6760812743377
2020,IOWA,O BRIEN,853.3856263605628
2019,IOWA,O BRIEN,760.4164814480835
2018,IOWA,O BRIEN,797.4771323845061
2017,IOWA,O BRIEN,891.2845236855408
2016,IOWA,O BRIEN,889.3286154455789
2015,IOWA,O BRIEN,801.0841319958647
2014,IOWA,O BRIEN,744.2103846026839
2013,IOWA,O BRIEN,821.1004396983329
2021,IOWA,OSCEOLA,604.6804630168234
2020,IOWA,OSCEOLA,577.5263603087795
2019,IOWA,OSCEOLA,543.6662864922945
2018,IOWA,OSCEOLA,514.1752544585818
2017,IOWA,OSCEOLA,666.1010620327729
2016,IOWA,OSCEOLA,630.2342771648983
2015,IOWA,OSCEOLA,634.3747062962465
2014,IOWA,OSCEOLA,551.9725461607046
2013,IOWA,OSCEOLA,563.1999674862008
2021,IOWA,PALO ALTO,743.1689269684184
2020,IOWA,PALO ALTO,789.8567106703686
2019,IOWA,PALO ALTO,797.5279351959338
2018,IOWA,PALO ALTO,639.1755719761532
2017,IOWA,PALO ALTO,842.9964514236218
2016,IOWA,PALO ALTO,891.8941574226718
2015,IOWA,PALO ALTO,868.4486599488415
2014,IOWA,PALO ALTO,783.4047536190653
2013,IOWA,PALO ALTO,739.7651386027703
2021,IOWA,PLYMOUTH,1068.8403496249484
2019,IOWA,PLYMOUTH,1278.1987355180236
2018,IOWA,PLYMOUTH,1165.1370786859345
2017,IOWA,PLYMOUTH,1034.2182336370495
2016,IOWA,PLYMOUTH,1073.285595624862
2015,IOWA,PLYMOUTH,1036.9615854541391
2014,IOWA,PLYMOUTH,1029.9253960714186
2013,IOWA,PLYMOUTH,1134.5537862065287
2021,IOWA,POCAHONTAS,940.0044198445942
2020,IOWA,POCAHONTAS,846.6288524406941
2018,IOWA,POCAHONTAS,799.5092448416096
2017,IOWA,POCAHONTAS,876.6787154001103
2016,IOWA,POCAHONTAS,958.8776642899418
2015,IOWA,POCAHONTAS,945.2117080159217
2014,IOWA,POCAHONTAS,811.9559336413677
2013,IOWA,POCAHONTAS,740.5017793684704
2021,IOWA,SIOUX,1191.0719139197163
2020,IOWA,SIOUX,1068.7641454078068
2019,IOWA,SIOUX,976.1760215810343
2018,IOWA,SIOUX,1130.21014582947
2017,IOWA,SIOUX,1171.5382329258102
2016,IOWA,SIOUX,1115.7567459783227
2015,IOWA,SIOUX,1220.7661571991396
2014,IOWA,SIOUX,1025.6325585057878
2013,IOWA,SIOUX,1124.2662168924428
2021,IOWA,BUTLER,837.6875576294393
2020,IOWA,BUTLER,849.2197958235008
2019,IOWA,BUTLER,903.1469801538817
2018,IOWA,BUTLER,874.8244127830034
2017,IOWA,BUTLER,854.7573022691075
2016,IOWA,BUTLER,936.3974202332357
2015,IOWA,BUTLER,754.0661300196354
2014,IOWA,BUTLER,725.5657528087605
2013,IOWA,BUTLER,778.7308949677276
2021,IOWA,CERRO GORDO,808.856962144285
2020,IOWA,CERRO GORDO,804.7673358243645
2019,IOWA,CERRO GORDO,824.7074393096914
2018,IOWA,CERRO GORDO,750.9163557111251
2017,IOWA,CERRO GORDO,862.3015197661039
2016,IOWA,CERRO GORDO,856.8148161319248
2015,IOWA,CERRO GORDO,802.3033994701267
2014,IOWA,CERRO GORDO,777.2068106249001
2013,IOWA,CERRO GORDO,539.9830826637947
2021,IOWA,FLOYD,722.5429855288191
2020,IOWA,FLOYD,681.6721237353275
2019,IOWA,FLOYD,710.8075360890472
2018,IOWA,FLOYD,637.9309030961774
2017,IOWA,FLOYD,709.8168812662093
2016,IOWA,FLOYD,721.8825489802606
2015,IOWA,FLOYD,675.2455680897382
2014,IOWA,FLOYD,595.2057386855789
2013,IOWA,FLOYD,534.6487874638983
2021,IOWA,FRANKLIN,951.6128622557973
2020,IOWA,FRANKLIN,951.5620594443697
2019,IOWA,FRANKLIN,1055.6570200594902
2018,IOWA,FRANKLIN,1005.6924550204609
2017,IOWA,FRANKLIN,1044.2263874882838
2016,IOWA,FRANKLIN,1102.7258248471471
2015,IOWA,FRANKLIN,988.9529286550718
2014,IOWA,FRANKLIN,863.6223928632211
2013,IOWA,FRANKLIN,876.1706872858344
